0,-85,-40,2018,9.11,0
0,-85,-35,2018,4.80,0
0,-85,-30,2018,0.48,0
0,-85,-25,2018,-3.86,0
0,-85,-20,2018,-8.21,0
0,-85,-15,2018,-12.58,0
0,-85,-10,2018,-16.98,0
0,-85,-5,2018,-21.41,0
0,-85,0,2018,-25.86,0
0,-85,5,2018,-30.35,0
0,-85,10,2018,-34.87,0
0,-85,15,2018,-39.43,0
0,-85,20,2018,-44.02,0
0,-85,25,2018,-48.66,0
0,-85,30,2018,-53.34,0
0,-85,35,2018,-58.06,0
0,-85,40,2018,-62.84,0
0,-85,45,2018,-67.66,0
0,-85,50,2018,-72.53,0
0,-85,55,2018,-77.45,0
0,-85,60,2018,-82.43,0
0,-85,65,2018,-87.46,0
0,-85,70,2018,-92.56,0
0,-85,75,2018,-97.72,0
0,-85,80,2018,-102.94,0
0,-85,85,2018,-108.24,0
0,-85,90,2018,-113.60,0
0,-85,95,2018,-119.03,0
0,-85,100,2018,-124.53,0
0,-85,105,2018,-130.10,0
0,-85,110,2018,-135.74,0
0,-85,115,2018,-141.45,0
0,-85,120,2018,-147.22,0
0,-85,125,2018,-153.05,0
0,-85,130,2018,-158.93,0
0,-85,135,2018,-164.84,0
0,-85,140,2018,-170.79,0
0,-85,145,2018,-176.76,0
0,-85,150,2018,177.27,0
0,-85,155,2018,171.31,0
0,-85,160,2018,165.37,0
0,-85,165,2018,159.46,0
0,-85,170,2018,153.60,0
0,-85,175,2018,147.80,0
0,-85,180,2018,142.07,0
0,-80,-180,2018,129.91,0
0,-80,-175,2018,123.62,0
0,-80,-170,2018,117.61,0
0,-80,-165,2018,111.89,0
0,-80,-160,2018,106.43,0
0,-80,-155,2018,101.22,0
0,-80,-150,2018,96.22,0
0,-80,-145,2018,91.42,0
0,-80,-140,2018,86.79,0
0,-80,-135,2018,82.30,0
0,-80,-130,2018,77.95,0
0,-80,-125,2018,73.70,0
0,-80,-120,2018,69.54,0
0,-80,-115,2018,65.46,0
0,-80,-110,2018,61.44,0
0,-80,-105,2018,57.47,0
0,-80,-100,2018,53.54,0
0,-80,-95,2018,49.65,0
0,-80,-90,2018,45.79,0
0,-80,-85,2018,41.96,0
0,-80,-80,2018,38.15,0
0,-80,-75,2018,34.36,0
0,-80,-70,2018,30.58,0
0,-80,-65,2018,26.83,0
0,-80,-60,2018,23.08,0
0,-80,-55,2018,19.34,0
0,-80,-50,2018,15.60,0
0,-80,-45,2018,11.86,0
0,-80,-40,2018,8.11,0
0,-80,-35,2018,4.35,0
0,-80,-30,2018,0.57,0
0,-80,-25,2018,-3.24,0
0,-80,-20,2018,-7.09,0
0,-80,-15,2018,-10.97,0
0,-80,-10,2018,-14.91,0
0,-80,-5,2018,-18.90,0
0,-80,0,2018,-22.95,0
0,-80,5,2018,-27.05,0
0,-80,10,2018,-31.22,0
0,-80,15,2018,-35.45,0
0,-80,20,2018,-39.74,0
0,-80,25,2018,-44.09,0
0,-80,30,2018,-48.50,0
0,-80,35,2018,-52.96,0
0,-80,40,2018,-57.49,0
0,-80,45,2018,-62.08,0
0,-80,50,2018,-66.72,0
0,-80,55,2018,-71.44,0
0,-80,60,2018,-76.22,0
0,-80,65,2018,-81.08,0
0,-80,70,2018,-86.02,0
0,-80,75,2018,-91.06,0
0,-80,80,2018,-96.21,0
0,-80,85,2018,-101.49,0
0,-80,90,2018,-106.90,0
0,-80,95,2018,-112.47,0
0,-80,100,2018,-118.21,0
0,-80,105,2018,-124.15,0
0,-80,110,2018,-130.30,0
0,-80,115,2018,-136.68,0
0,-80,120,2018,-143.30,0
0,-80,125,2018,-150.15,0
0,-80,130,2018,-157.22,0
0,-80,135,2018,-164.50,0
0,-80,140,2018,-171.95,0
0,-80,145,2018,-179.50,0
0,-80,150,2018,172.89,0
0,-80,155,2018,165.30,0
0,-80,160,2018,157.81,0
0,-80,165,2018,150.48,0
0,-80,170,2018,143.36,0
0,-80,175,2018,136.49,0
0,-80,180,2018,129.91,0
0,-75,-180,2018,110.65,0
0,-75,-175,2018,104.52,0
0,-75,-170,2018,98.97,0
0,-75,-165,2018,93.91,0
0,-75,-160,2018,89.26,0
0,-75,-155,2018,84.95,0
0,-75,-150,2018,80.91,0
0,-75,-145,2018,77.09,0
0,-75,-140,2018,73.44,0
0,-75,-135,2018,69.92,0
0,-75,-130,2018,66.50,0
0,-75,-125,2018,63.14,0
0,-75,-120,2018,59.83,0
0,-75,-115,2018,56.53,0
0,-75,-110,2018,53.24,0
0,-75,-105,2018,49.94,0
0,-75,-100,2018,46.62,0
0,-75,-95,2018,43.29,0
0,-75,-90,2018,39.94,0
0,-75,-85,2018,36.58,0
0,-75,-80,2018,33.21,0
0,-75,-75,2018,29.84,0
0,-75,-70,2018,26.47,0
0,-75,-65,2018,23.12,0
0,-75,-60,2018,19.78,0
0,-75,-55,2018,16.46,0
0,-75,-50,2018,13.15,0
0,-75,-45,2018,9.86,0
0,-75,-40,2018,6.57,0
0,-75,-35,2018,3.27,0
0,-75,-30,2018,-0.04,0
0,-75,-25,2018,-3.40,0
0,-75,-20,2018,-6.80,0
0,-75,-15,2018,-10.27,0
0,-75,-10,2018,-13.82,0
0,-75,-5,2018,-17.45,0
0,-75,0,2018,-21.18,0
0,-75,5,2018,-25.01,0
0,-75,10,2018,-28.92,0
0,-75,15,2018,-32.92,0
0,-75,20,2018,-37.01,0
0,-75,25,2018,-41.16,0
0,-75,30,2018,-45.38,0
0,-75,35,2018,-49.64,0
0,-75,40,2018,-53.95,0
0,-75,45,2018,-58.31,0
0,-75,50,2018,-62.70,0
0,-75,55,2018,-67.12,0
0,-75,60,2018,-71.59,0
0,-75,65,2018,-76.11,0
0,-75,70,2018,-80.69,0
0,-75,75,2018,-85.35,0
0,-75,80,2018,-90.12,0
0,-75,85,2018,-95.02,0
0,-75,90,2018,-100.09,0
0,-75,95,2018,-105.38,0
0,-75,100,2018,-110.95,0
0,-75,105,2018,-116.85,0
0,-75,110,2018,-123.18,0
0,-75,115,2018,-130.01,0
0,-75,120,2018,-137.46,0
0,-75,125,2018,-145.60,0
0,-75,130,2018,-154.52,0
0,-75,135,2018,-164.20,0
0,-75,140,2018,-174.57,0
0,-75,145,2018,174.62,0
0,-75,150,2018,163.67,0
0,-75,155,2018,152.98,0
0,-75,160,2018,142.87,0
0,-75,165,2018,133.54,0
0,-75,170,2018,125.08,0
0,-75,175,2018,117.47,0
0,-75,180,2018,110.65,0
0,-70,-180,2018,85.61,0
0,-70,-175,2018,81.37,0
0,-70,-170,2018,77.65,0
0,-70,-165,2018,74.31,0
0,-70,-160,2018,71.27,0
0,-70,-155,2018,68.47,0
0,-70,-150,2018,65.85,0
0,-70,-145,2018,63.35,0
0,-70,-140,2018,60.95,0
0,-70,-135,2018,58.59,0
0,-70,-130,2018,56.25,0
0,-70,-125,2018,53.89,0
0,-70,-120,2018,51.49,0
0,-70,-115,2018,49.01,0
0,-70,-110,2018,46.45,0
0,-70,-105,2018,43.79,0
0,-70,-100,2018,41.02,0
0,-70,-95,2018,38.15,0
0,-70,-90,2018,35.19,0
0,-70,-85,2018,32.15,0
0,-70,-80,2018,29.05,0
0,-70,-75,2018,25.92,0
0,-70,-70,2018,22.76,0
0,-70,-65,2018,19.62,0
0,-70,-60,2018,16.50,0
0,-70,-55,2018,13.43,0
0,-70,-50,2018,10.41,0
0,-70,-45,2018,7.44,0
0,-70,-40,2018,4.51,0
0,-70,-35,2018,1.61,0
0,-70,-30,2018,-1.29,0
0,-70,-25,2018,-4.22,0
0,-70,-20,2018,-7.20,0
0,-70,-15,2018,-10.28,0
0,-70,-10,2018,-13.47,0
0,-70,-5,2018,-16.79,0
0,-70,0,2018,-20.25,0
0,-70,5,2018,-23.85,0
0,-70,10,2018,-27.59,0
0,-70,15,2018,-31.44,0
0,-70,20,2018,-35.39,0
0,-70,25,2018,-39.42,0
0,-70,30,2018,-43.50,0
0,-70,35,2018,-47.60,0
0,-70,40,2018,-51.72,0
0,-70,45,2018,-55.83,0
0,-70,50,2018,-59.92,0
0,-70,55,2018,-63.99,0
0,-70,60,2018,-68.04,0
0,-70,65,2018,-72.08,0
0,-70,70,2018,-76.11,0
0,-70,75,2018,-80.15,0
0,-70,80,2018,-84.24,0
0,-70,85,2018,-88.39,0
0,-70,90,2018,-92.67,0
0,-70,95,2018,-97.12,0
0,-70,100,2018,-101.84,0
0,-70,105,2018,-106.94,0
0,-70,110,2018,-112.59,0
0,-70,115,2018,-119.03,0
0,-70,120,2018,-126.66,0
0,-70,125,2018,-136.01,0
0,-70,130,2018,-147.88,0
0,-70,135,2018,-163.10,0
0,-70,140,2018,178.23,0
0,-70,145,2018,157.95,0
0,-70,150,2018,139.28,0
0,-70,155,2018,124.15,0
0,-70,160,2018,112.49,0
0,-70,165,2018,103.49,0
0,-70,170,2018,96.35,0
0,-70,175,2018,90.51,0
0,-70,180,2018,85.61,0
0,-65,-180,2018,62.94,0
0,-65,-175,2018,61.05,0
0,-65,-170,2018,59.27,0
0,-65,-165,2018,57.60,0
0,-65,-160,2018,56.03,0
0,-65,-155,2018,54.54,0
0,-65,-150,2018,53.12,0
0,-65,-145,2018,51.75,0
0,-65,-140,2018,50.40,0
0,-65,-135,2018,49.06,0
0,-65,-130,2018,47.67,0
0,-65,-125,2018,46.21,0
0,-65,-120,2018,44.64,0
0,-65,-115,2018,42.93,0
0,-65,-110,2018,41.03,0
0,-65,-105,2018,38.95,0
0,-65,-100,2018,36.66,0
0,-65,-95,2018,34.18,0
0,-65,-90,2018,31.50,0
0,-65,-85,2018,28.65,0
0,-65,-80,2018,25.67,0
0,-65,-75,2018,22.60,0
0,-65,-70,2018,19.48,0
0,-65,-65,2018,16.35,0
0,-65,-60,2018,13.27,0
0,-65,-55,2018,10.26,0
0,-65,-50,2018,7.37,0
0,-65,-45,2018,4.59,0
0,-65,-40,2018,1.93,0
0,-65,-35,2018,-0.64,0
0,-65,-30,2018,-3.16,0
0,-65,-25,2018,-5.67,0
0,-65,-20,2018,-8.24,0
0,-65,-15,2018,-10.90,0
0,-65,-10,2018,-13.72,0
0,-65,-5,2018,-16.73,0
0,-65,0,2018,-19.94,0
0,-65,5,2018,-23.34,0
0,-65,10,2018,-26.93,0
0,-65,15,2018,-30.68,0
0,-65,20,2018,-34.54,0
0,-65,25,2018,-38.47,0
0,-65,30,2018,-42.44,0
0,-65,35,2018,-46.39,0
0,-65,40,2018,-50.31,0
0,-65,45,2018,-54.15,0
0,-65,50,2018,-57.90,0
0,-65,55,2018,-61.55,0
0,-65,60,2018,-65.09,0
0,-65,65,2018,-68.51,0
0,-65,70,2018,-71.83,0
0,-65,75,2018,-75.04,0
0,-65,80,2018,-78.16,0
0,-65,85,2018,-81.20,0
0,-65,90,2018,-84.18,0
0,-65,95,2018,-87.12,0
0,-65,100,2018,-90.04,0
0,-65,105,2018,-93.00,0
0,-65,110,2018,-96.05,0
0,-65,115,2018,-99.33,0
0,-65,120,2018,-103.09,0
0,-65,125,2018,-108.00,0
0,-65,130,2018,-116.49,0
0,-65,135,2018,-146.50,0
0,-65,140,2018,109.48,0
0,-65,145,2018,87.20,0
0,-65,150,2018,79.88,0
0,-65,155,2018,75.53,0
0,-65,160,2018,72.28,0
0,-65,165,2018,69.56,0
0,-65,170,2018,67.16,0
0,-65,175,2018,64.97,0
0,-65,180,2018,62.94,0
0,-60,-180,2018,47.43,0
0,-60,-175,2018,46.85,0
0,-60,-170,2018,46.18,0
0,-60,-165,2018,45.47,0
0,-60,-160,2018,44.73,0
0,-60,-155,2018,44.01,0
0,-60,-150,2018,43.31,0
0,-60,-145,2018,42.64,0
0,-60,-140,2018,41.99,0
0,-60,-135,2018,41.34,0
0,-60,-130,2018,40.66,0
0,-60,-125,2018,39.90,0
0,-60,-120,2018,39.01,0
0,-60,-115,2018,37.94,0
0,-60,-110,2018,36.64,0
0,-60,-105,2018,35.07,0
0,-60,-100,2018,33.22,0
0,-60,-95,2018,31.05,0
0,-60,-90,2018,28.59,0
0,-60,-85,2018,25.86,0
0,-60,-80,2018,22.90,0
0,-60,-75,2018,19.76,0
0,-60,-70,2018,16.51,0
0,-60,-65,2018,13.24,0
0,-60,-60,2018,10.02,0
0,-60,-55,2018,6.91,0
0,-60,-50,2018,3.99,0
0,-60,-45,2018,1.27,0
0,-60,-40,2018,-1.23,0
0,-60,-35,2018,-3.54,0
0,-60,-30,2018,-5.70,0
0,-60,-25,2018,-7.80,0
0,-60,-20,2018,-9.92,0
0,-60,-15,2018,-12.14,0
0,-60,-10,2018,-14.54,0
0,-60,-5,2018,-17.18,0
0,-60,0,2018,-20.09,0
0,-60,5,2018,-23.28,0
0,-60,10,2018,-26.72,0
0,-60,15,2018,-30.36,0
0,-60,20,2018,-34.13,0
0,-60,25,2018,-37.97,0
0,-60,30,2018,-41.82,0
0,-60,35,2018,-45.61,0
0,-60,40,2018,-49.30,0
0,-60,45,2018,-52.84,0
0,-60,50,2018,-56.20,0
0,-60,55,2018,-59.36,0
0,-60,60,2018,-62.30,0
0,-60,65,2018,-65.01,0
0,-60,70,2018,-67.48,0
0,-60,75,2018,-69.68,0
0,-60,80,2018,-71.60,0
0,-60,85,2018,-73.20,0
0,-60,90,2018,-74.43,0
0,-60,95,2018,-75.21,0
0,-60,100,2018,-75.38,0
0,-60,105,2018,-74.70,0
0,-60,110,2018,-72.75,0
0,-60,115,2018,-68.68,0
0,-60,120,2018,-60.87,0
0,-60,125,2018,-46.23,0
0,-60,130,2018,-21.76,0
0,-60,135,2018,6.01,0
0,-60,140,2018,25.40,0
0,-60,145,2018,36.21,0
0,-60,150,2018,42.08,0
0,-60,155,2018,45.30,0
0,-60,160,2018,47.00,0
0,-60,165,2018,47.79,0
0,-60,170,2018,48.00,0
0,-60,175,2018,47.84,0
0,-60,180,2018,47.43,0
0,-55,-180,2018,37.48,0
0,-55,-175,2018,37.47,0
0,-55,-170,2018,37.30,0
0,-55,-165,2018,37.02,0
0,-55,-160,2018,36.69,0
0,-55,-155,2018,36.33,0
0,-55,-150,2018,35.98,0
0,-55,-145,2018,35.66,0
0,-55,-140,2018,35.38,0
0,-55,-135,2018,35.13,0
0,-55,-130,2018,34.88,0
0,-55,-125,2018,34.59,0
0,-55,-120,2018,34.20,0
0,-55,-115,2018,33.64,0
0,-55,-110,2018,32.84,0
0,-55,-105,2018,31.73,0
0,-55,-100,2018,30.27,0
0,-55,-95,2018,28.41,0
0,-55,-90,2018,26.14,0
0,-55,-85,2018,23.48,0
0,-55,-80,2018,20.47,0
0,-55,-75,2018,17.18,0
0,-55,-70,2018,13.70,0
0,-55,-65,2018,10.15,0
0,-55,-60,2018,6.65,0
0,-55,-55,2018,3.31,0
0,-55,-50,2018,0.22,0
0,-55,-45,2018,-2.55,0
0,-55,-40,2018,-4.98,0
0,-55,-35,2018,-7.10,0
0,-55,-30,2018,-8.95,0
0,-55,-25,2018,-10.63,0
0,-55,-20,2018,-12.27,0
0,-55,-15,2018,-13.98,0
0,-55,-10,2018,-15.88,0
0,-55,-5,2018,-18.06,0
0,-55,0,2018,-20.59,0
0,-55,5,2018,-23.48,0
0,-55,10,2018,-26.70,0
0,-55,15,2018,-30.19,0
0,-55,20,2018,-33.85,0
0,-55,25,2018,-37.57,0
0,-55,30,2018,-41.28,0
0,-55,35,2018,-44.88,0
0,-55,40,2018,-48.30,0
0,-55,45,2018,-51.50,0
0,-55,50,2018,-54.42,0
0,-55,55,2018,-57.04,0
0,-55,60,2018,-59.32,0
0,-55,65,2018,-61.23,0
0,-55,70,2018,-62.74,0
0,-55,75,2018,-63.81,0
0,-55,80,2018,-64.37,0
0,-55,85,2018,-64.35,0
0,-55,90,2018,-63.61,0
0,-55,95,2018,-61.97,0
0,-55,100,2018,-59.16,0
0,-55,105,2018,-54.83,0
0,-55,110,2018,-48.53,0
0,-55,115,2018,-39.83,0
0,-55,120,2018,-28.68,0
0,-55,125,2018,-15.85,0
0,-55,130,2018,-3.01,0
0,-55,135,2018,8.21,0
0,-55,140,2018,17.09,0
0,-55,145,2018,23.71,0
0,-55,150,2018,28.49,0
0,-55,155,2018,31.87,0
0,-55,160,2018,34.20,0
0,-55,165,2018,35.76,0
0,-55,170,2018,36.73,0
0,-55,175,2018,37.27,0
0,-55,180,2018,37.48,0
0,-50,-180,2018,30.80,0
0,-50,-175,2018,31.02,0
0,-50,-170,2018,31.06,0
0,-50,-165,2018,30.99,0
0,-50,-160,2018,30.84,0
0,-50,-155,2018,30.65,0
0,-50,-150,2018,30.45,0
0,-50,-145,2018,30.27,0
0,-50,-140,2018,30.14,0
0,-50,-135,2018,30.06,0
0,-50,-130,2018,30.02,0
0,-50,-125,2018,29.99,0
0,-50,-120,2018,29.91,0
0,-50,-115,2018,29.71,0
0,-50,-110,2018,29.30,0
0,-50,-105,2018,28.58,0
0,-50,-100,2018,27.47,0
0,-50,-95,2018,25.89,0
0,-50,-90,2018,23.81,0
0,-50,-85,2018,21.21,0
0,-50,-80,2018,18.13,0
0,-50,-75,2018,14.65,0
0,-50,-70,2018,10.88,0
0,-50,-65,2018,6.98,0
0,-50,-60,2018,3.11,0
0,-50,-55,2018,-0.55,0
0,-50,-50,2018,-3.88,0
0,-50,-45,2018,-6.77,0
0,-50,-40,2018,-9.20,0
0,-50,-35,2018,-11.18,0
0,-50,-30,2018,-12.77,0
0,-50,-25,2018,-14.08,0
0,-50,-20,2018,-15.24,0
0,-50,-15,2018,-16.40,0
0,-50,-10,2018,-17.72,0
0,-50,-5,2018,-19.32,0
0,-50,0,2018,-21.32,0
0,-50,5,2018,-23.78,0
0,-50,10,2018,-26.66,0
0,-50,15,2018,-29.91,0
0,-50,20,2018,-33.38,0
0,-50,25,2018,-36.94,0
0,-50,30,2018,-40.46,0
0,-50,35,2018,-43.82,0
0,-50,40,2018,-46.94,0
0,-50,45,2018,-49.75,0
0,-50,50,2018,-52.18,0
0,-50,55,2018,-54.20,0
0,-50,60,2018,-55.76,0
0,-50,65,2018,-56.82,0
0,-50,70,2018,-57.33,0
0,-50,75,2018,-57.22,0
0,-50,80,2018,-56.42,0
0,-50,85,2018,-54.82,0
0,-50,90,2018,-52.27,0
0,-50,95,2018,-48.64,0
0,-50,100,2018,-43.81,0
0,-50,105,2018,-37.71,0
0,-50,110,2018,-30.46,0
0,-50,115,2018,-22.39,0
0,-50,120,2018,-13.99,0
0,-50,125,2018,-5.83,0
0,-50,130,2018,1.65,0
0,-50,135,2018,8.18,0
0,-50,140,2018,13.69,0
0,-50,145,2018,18.21,0
0,-50,150,2018,21.84,0
0,-50,155,2018,24.68,0
0,-50,160,2018,26.86,0
0,-50,165,2018,28.47,0
0,-50,170,2018,29.61,0
0,-50,175,2018,30.36,0
0,-50,180,2018,30.80,0
0,-45,-180,2018,25.97,0
0,-45,-175,2018,26.27,0
0,-45,-170,2018,26.42,0
0,-45,-165,2018,26.45,0
0,-45,-160,2018,26.40,0
0,-45,-155,2018,26.29,0
0,-45,-150,2018,26.16,0
0,-45,-145,2018,26.02,0
0,-45,-140,2018,25.92,0
0,-45,-135,2018,25.87,0
0,-45,-130,2018,25.89,0
0,-45,-125,2018,25.94,0
0,-45,-120,2018,26.01,0
0,-45,-115,2018,26.01,0
0,-45,-110,2018,25.85,0
0,-45,-105,2018,25.42,0
0,-45,-100,2018,24.60,0
0,-45,-95,2018,23.27,0
0,-45,-90,2018,21.36,0
0,-45,-85,2018,18.83,0
0,-45,-80,2018,15.69,0
0,-45,-75,2018,12.02,0
0,-45,-70,2018,7.95,0
0,-45,-65,2018,3.70,0
0,-45,-60,2018,-0.53,0
0,-45,-55,2018,-4.51,0
0,-45,-50,2018,-8.05,0
0,-45,-45,2018,-11.06,0
0,-45,-40,2018,-13.48,0
0,-45,-35,2018,-15.36,0
0,-45,-30,2018,-16.76,0
0,-45,-25,2018,-17.78,0
0,-45,-20,2018,-18.57,0
0,-45,-15,2018,-19.24,0
0,-45,-10,2018,-19.95,0
0,-45,-5,2018,-20.88,0
0,-45,0,2018,-22.19,0
0,-45,5,2018,-24.01,0
0,-45,10,2018,-26.37,0
0,-45,15,2018,-29.22,0
0,-45,20,2018,-32.39,0
0,-45,25,2018,-35.70,0
0,-45,30,2018,-38.97,0
0,-45,35,2018,-42.04,0
0,-45,40,2018,-44.80,0
0,-45,45,2018,-47.17,0
0,-45,50,2018,-49.08,0
0,-45,55,2018,-50.47,0
0,-45,60,2018,-51.30,0
0,-45,65,2018,-51.50,0
0,-45,70,2018,-51.04,0
0,-45,75,2018,-49.84,0
0,-45,80,2018,-47.85,0
0,-45,85,2018,-44.98,0
0,-45,90,2018,-41.21,0
0,-45,95,2018,-36.53,0
0,-45,100,2018,-31.08,0
0,-45,105,2018,-25.09,0
0,-45,110,2018,-18.87,0
0,-45,115,2018,-12.73,0
0,-45,120,2018,-6.91,0
0,-45,125,2018,-1.53,0
0,-45,130,2018,3.34,0
0,-45,135,2018,7.69,0
0,-45,140,2018,11.53,0
0,-45,145,2018,14.86,0
0,-45,150,2018,17.71,0
0,-45,155,2018,20.09,0
0,-45,160,2018,22.02,0
0,-45,165,2018,23.53,0
0,-45,170,2018,24.65,0
0,-45,175,2018,25.45,0
0,-45,180,2018,25.97,0
0,-40,-180,2018,22.24,0
0,-40,-175,2018,22.57,0
0,-40,-170,2018,22.76,0
0,-40,-165,2018,22.85,0
0,-40,-160,2018,22.86,0
0,-40,-155,2018,22.81,0
0,-40,-150,2018,22.72,0
0,-40,-145,2018,22.60,0
0,-40,-140,2018,22.49,0
0,-40,-135,2018,22.40,0
0,-40,-130,2018,22.37,0
0,-40,-125,2018,22.40,0
0,-40,-120,2018,22.47,0
0,-40,-115,2018,22.53,0
0,-40,-110,2018,22.49,0
0,-40,-105,2018,22.24,0
0,-40,-100,2018,21.62,0
0,-40,-95,2018,20.50,0
0,-40,-90,2018,18.74,0
0,-40,-85,2018,16.27,0
0,-40,-80,2018,13.08,0
0,-40,-75,2018,9.25,0
0,-40,-70,2018,4.95,0
0,-40,-65,2018,0.40,0
0,-40,-60,2018,-4.09,0
0,-40,-55,2018,-8.27,0
0,-40,-50,2018,-11.93,0
0,-40,-45,2018,-14.95,0
0,-40,-40,2018,-17.31,0
0,-40,-35,2018,-19.08,0
0,-40,-30,2018,-20.34,0
0,-40,-25,2018,-21.20,0
0,-40,-20,2018,-21.75,0
0,-40,-15,2018,-22.08,0
0,-40,-10,2018,-22.29,0
0,-40,-5,2018,-22.52,0
0,-40,0,2018,-23.00,0
0,-40,5,2018,-23.95,0
0,-40,10,2018,-25.53,0
0,-40,15,2018,-27.73,0
0,-40,20,2018,-30.41,0
0,-40,25,2018,-33.35,0
0,-40,30,2018,-36.28,0
0,-40,35,2018,-39.02,0
0,-40,40,2018,-41.41,0
0,-40,45,2018,-43.34,0
0,-40,50,2018,-44.74,0
0,-40,55,2018,-45.53,0
0,-40,60,2018,-45.66,0
0,-40,65,2018,-45.11,0
0,-40,70,2018,-43.84,0
0,-40,75,2018,-41.81,0
0,-40,80,2018,-39.02,0
0,-40,85,2018,-35.46,0
0,-40,90,2018,-31.20,0
0,-40,95,2018,-26.41,0
0,-40,100,2018,-21.35,0
0,-40,105,2018,-16.29,0
0,-40,110,2018,-11.49,0
0,-40,115,2018,-7.07,0
0,-40,120,2018,-3.06,0
0,-40,125,2018,0.59,0
0,-40,130,2018,3.95,0
0,-40,135,2018,7.05,0
0,-40,140,2018,9.90,0
0,-40,145,2018,12.49,0
0,-40,150,2018,14.80,0
0,-40,155,2018,16.81,0
0,-40,160,2018,18.51,0
0,-40,165,2018,19.89,0
0,-40,170,2018,20.94,0
0,-40,175,2018,21.71,0
0,-40,180,2018,22.24,0
0,-35,-180,2018,19.23,0
0,-35,-175,2018,19.55,0
0,-35,-170,2018,19.75,0
0,-35,-165,2018,19.88,0
0,-35,-160,2018,19.94,0
0,-35,-155,2018,19.94,0
0,-35,-150,2018,19.89,0
0,-35,-145,2018,19.79,0
0,-35,-140,2018,19.65,0
0,-35,-135,2018,19.52,0
0,-35,-130,2018,19.41,0
0,-35,-125,2018,19.34,0
0,-35,-120,2018,19.33,0
0,-35,-115,2018,19.36,0
0,-35,-110,2018,19.34,0
0,-35,-105,2018,19.16,0
0,-35,-100,2018,18.66,0
0,-35,-95,2018,17.66,0
0,-35,-90,2018,16.01,0
0,-35,-85,2018,13.59,0
0,-35,-80,2018,10.37,0
